DATEPRD,NPD_WELL_BORE_CODE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,AVG_DOWNHOLE_PRESSURE,AVG_WELLHEAD_PRESSURE,AVG_TEMPERATURE,AVG_CHOKE_SIZE_P
2014-11-15,F-1C,1292.99,2257.72,813.35,2960.75,795.45,183.59,47.05
2014-11-16,F-1C,1169.12,2257.92,830.79,3064.05,801.23,188.77,46.97
2014-11-17,F-1C,1194.49,2360.91,844.0,3084.75,767.76,187.09,48.53
2014-11-18,F-1C,1269.05,2235.54,791.27,3082.07,735.4,186.13,45.51
2014-11-19,F-1C,1162.93,2218.53,850.3,3084.8,781.29,188.51,44.86
2014-11-20,F-1C,1152.51,2344.62,838.89,3045.19,763.38,189.16,42.83
2014-11-21,F-1C,1180.52,2290.9,864.68,3069.32,795.46,185.1,49.84
2014-11-22,F-1C,1213.71,2142.63,845.85,3085.76,801.69,186.31,45.43
2014-11-23,F-1C,1091.0,2279.37,852.97,3085.33,801.7,186.09,50.95
2014-11-24,F-1C,1250.69,2230.09,846.21,3038.21,795.95,183.64,44.82
2014-11-25,F-1C,1255.41,2336.0,846.69,3055.75,737.08,186.09,49.87
2014-11-26,F-1C,1173.79,2201.1,864.26,3050.13,793.77,187.79,45.1
2014-11-27,F-1C,1208.22,2360.78,873.1,3051.96,779.68,186.78,49.0
2014-11-28,F-1C,1265.93,2172.61,832.46,3016.06,763.96,186.99,50.99
2014-11-29,F-1C,1162.15,2311.2,861.63,3000.575,774.85,184.96,45.03
2014-11-30,F-1C,1137.57,2346.53,810.45,3083.76,766.36,184.87,47.46
2014-12-01,F-1C,1155.52,2318.23,878.36,3026.32,774.85,185.91,49.63
2014-12-02,F-1C,1951.85,3186.53,904.67,3353.37,839.1,188.56,56.64
2014-12-02,F-1C,1181.07,2351.78,866.37,3009.3,793.67,189.28,46.65
2014-12-03,F-1C,1907.49,3027.71,448.69,3385.25,846.42,186.49,50.67
2014-12-04,F-1C,1154.18,2183.63,880.16,3009.26,749.56,184.58,46.02
2014-12-05,F-1C,1095.53,2221.95,866.44,3002.76,784.3,187.03,47.46
2014-12-06,F-1C,1190.24,2245.11,832.56,3085.11,807.27,188.62,51.22
2014-12-07,F-1C,1100.27,2300.55,863.28,2992.88,777.78,186.79,52.73
2014-12-08,F-1C,1213.32,2154.45,885.42,3039.11,776.72,185.59,43.43
2014-12-09,F-1C,1169.66,2260.56,845.15,3049.24,764.31,185.96,49.03
2014-12-11,F-1C,1257.86,2394.32,804.69,3080.62,756.39,189.0,44.79
2014-12-11,F-1C,1249.7,2318.3,871.7,3005.07,788.31,187.38,46.39
2014-12-12,F-1C,1125.84,2348.63,850.87,3081.54,800.83,187.06,49.22
2014-12-13,F-1C,1097.42,2225.93,886.58,3052.35,783.74,189.66,47.16
2014-12-14,F-1C,1098.71,2218.86,874.91,2979.2,786.12,187.86,47.1
2014-12-15,F-1C,1218.96,2255.01,903.75,3007.04,796.8,184.21,43.48
2014-12-16,F-1C,1059.92,2243.96,865.96,3014.01,744.48,184.86,47.54
2014-12-17,F-1C,1199.45,2196.74,868.66,3015.91,814.7,184.2,46.13
2014-12-18,F-1C,1133.27,2238.66,844.18,3030.09,782.77,184.85,48.89
2014-12-19,F-1C,1105.6,2103.06,868.3,2975.05,736.34,187.31,50.91
2014-12-20,F-1C,1130.75,2136.16,887.76,2989.3,751.73,187.66,47.91
2014-12-21,F-1C,1205.44,2015.58,840.98,3022.92,787.12,187.93,48.78
2014-12-22,F-1C,1158.53,2152.84,902.16,2988.22,785.71,184.26,49.63
2014-12-23,F-1C,1096.56,2240.69,873.93,3072.47,772.67,187.09,45.37
2014-12-24,F-1C,1132.13,2186.84,842.49,2976.42,790.05,185.95,46.12
2014-12-25,F-1C,1107.79,2119.71,876.63,3031.13,735.98,189.07,51.8
2014-12-26,F-1C,1026.23,2259.66,896.83,3016.61,751.64,188.27,46.64
2014-12-27,F-1C,1168.33,2347.53,882.11,2987.91,770.63,184.66,49.38
2014-12-28,F-1C,1098.71,2129.38,852.73,3010.28,780.65,180.87,48.51
2014-12-29,F-1C,1134.85,2103.22,920.33,3041.82,754.95,187.92,51.64
2014-12-30,F-1C,1141.87,2190.56,887.87,2949.31,772.9,185.76,52.23
2014-12-31,F-1C,1150.09,2135.05,880.65,3041.41,772.71,184.84,47.16
2015-01-01,F-1C,1178.58,2195.78,884.68,3015.28,764.97,185.85,46.14
2015-01-02,F-1C,1114.95,2261.01,863.58,2987.69,750.84,183.3,47.25
2015-01-03,F-1C,1096.95,2291.48,880.83,3045.86,795.05,185.82,54.05
2015-01-04,F-1C,1139.41,2268.82,915.76,3018.44,790.48,187.49,44.5
2015-01-04,F-1C,924.07,1968.88,978.54,2879.27,769.1,188.39,47.83
2015-01-05,F-1C,1126.99,2230.96,919.7,2983.2,785.8,186.54,47.52
2015-01-06,F-1C,1140.08,2159.7,901.35,3046.89,790.67,186.86,53.53
2015-01-07,F-1C,847.48,1658.56,1115.19,2754.83,722.68,185.71,43.29
2015-01-08,F-1C,1080.7,2081.76,910.22,2996.58,747.07,186.3,48.3
2015-01-09,F-1C,1092.8,2226.47,886.14,3033.36,786.21,188.09,44.4
2015-01-10,F-1C,1119.84,2127.03,867.46,3032.08,757.69,185.02,44.79
2015-01-11,F-1C,1148.16,2006.44,909.6,3029.09,784.55,187.67,50.25
2015-01-12,F-1C,1063.8,2240.55,889.39,2994.58,766.91,187.22,45.94
2015-01-13,F-1C,1112.79,2024.21,923.23,3015.52,767.49,185.3,49.73
2015-01-14,F-1C,1072.26,2130.33,924.51,2969.88,780.47,186.87,47.3
2015-01-15,F-1C,1080.61,2214.76,890.68,2938.68,785.67,183.84,49.71
2015-01-16,F-1C,1170.73,2165.23,925.4,3052.46,791.96,186.9,52.99
2015-01-17,F-1C,1189.91,2253.63,895.47,2950.06,761.32,187.65,48.66
2015-01-18,F-1C,1090.04,2154.24,877.25,2993.74,794.52,187.34,49.76
2015-01-19,F-1C,1178.42,2101.4,894.95,3024.01,795.34,187.36,47.64
2015-01-20,F-1C,1096.82,2001.83,931.61,3019.48,745.44,187.98,48.93
2015-01-21,F-1C,1043.85,2004.79,918.17,2974.04,807.84,188.14,48.87
2015-01-22,F-1C,1119.3,2205.03,928.97,2999.79,751.6,192.36,44.52
2015-01-23,F-1C,1075.73,1963.48,924.16,2988.15,786.27,182.76,50.95
2015-01-24,F-1C,1049.19,2081.23,933.37,2990.28,777.37,187.84,48.77
2015-01-25,F-1C,1070.72,2077.14,920.32,2954.39,790.42,186.82,47.81
2015-01-26,F-1C,1145.61,2078.15,913.78,2965.54,777.12,186.86,45.96
2015-01-27,F-1C,1075.32,2032.3,904.67,2927.01,774.85,182.84,46.22
2015-01-28,F-1C,1051.79,2166.54,899.82,2954.89,762.16,185.08,51.6
2015-01-29,F-1C,1023.72,2049.35,928.1,3002.98,761.95,182.4,46.9
2015-01-30,F-1C,1146.47,2099.59,927.53,2943.48,746.0,186.28,43.69
2015-01-31,F-1C,1116.16,2006.61,923.66,2917.62,761.2,183.87,40.85
2015-02-01,F-1C,1102.42,2202.96,948.09,2993.47,760.56,187.85,51.42
2015-02-02,F-1C,1080.4,1974.25,916.85,3022.92,767.11,179.59,43.23
2015-02-03,F-1C,1050.58,2149.19,922.72,3002.29,757.85,182.31,46.01
2015-02-05,F-1C,963.45,2130.1,913.03,2980.37,742.07,186.82,44.33
2015-02-06,F-1C,1030.77,2093.7,923.61,2978.54,763.84,186.37,48.72
2015-02-07,F-1C,1047.27,1976.0,922.92,3001.8,769.75,184.55,48.67
2015-02-08,F-1C,1086.44,2094.63,915.36,2944.3,753.65,185.52,49.28
2015-02-09,F-1C,701.66,1634.72,1255.74,2710.66,704.91,184.75,43.71
2015-02-09,F-1C,1076.09,2080.4,963.34,2984.26,764.12,183.87,45.47
2015-02-10,F-1C,1046.45,2114.07,937.06,2942.73,752.06,186.1,50.14
2015-02-12,F-1C,1037.79,1994.5,918.09,3032.36,770.67,186.28,50.08
2015-02-12,F-1C,657.29,1320.0,1351.74,2639.23,674.25,186.97,46.11
2015-02-13,F-1C,1021.78,2039.96,942.76,2943.52,774.85,185.8,42.68
2015-02-14,F-1C,1037.52,2057.12,925.11,2933.27,754.85,188.68,45.96
2015-02-15,F-1C,1122.32,1985.36,950.83,2943.14,780.62,184.0,50.08
2015-02-16,F-1C,1054.83,1980.72,942.35,3001.36,768.05,184.83,43.89
2015-02-17,F-1C,1072.68,2044.97,960.92,2910.3,741.62,188.53,48.59
2015-02-18,F-1C,1072.36,1949.66,928.74,2982.73,785.59,184.06,43.76
2015-02-19,F-1C,1038.55,1960.11,933.31,2914.27,755.22,183.93,44.14
2015-02-20,F-1C,1057.18,2017.03,960.75,2901.16,764.55,190.39,46.41
2015-02-21,F-1C,1081.79,2084.12,969.7,2954.46,775.44,187.64,49.55
2015-02-22,F-1C,982.97,1879.64,922.67,2940.17,775.76,184.03,49.92
2015-02-23,F-1C,1012.02,1974.2,938.37,2890.56,768.23,189.67,47.11
2015-02-24,F-1C,942.9,2073.45,923.94,2909.65,758.64,186.49,43.92
2015-02-25,F-1C,1019.86,2065.63,974.82,2982.29,801.36,187.86,46.68
2015-02-26,F-1C,1075.0,2043.16,969.25,2948.88,744.69,184.18,47.32
2015-02-27,F-1C,1037.78,1948.87,968.94,3000.575,727.81,187.4,47.22
2015-02-28,F-1C,1051.18,1966.18,958.89,2945.1,756.43,183.2,46.79
2015-03-01,F-1C,956.13,2050.31,904.67,2970.89,770.82,187.11,40.52
2015-03-02,F-1C,1008.84,2087.75,954.13,2906.51,749.26,186.1,44.73
2015-03-03,F-1C,1085.28,1987.72,954.74,2898.64,774.85,187.16,45.29
2015-03-05,F-1C,962.86,1962.74,971.75,2936.92,795.75,187.24,46.65
2015-03-06,F-1C,873.48,2130.33,1113.67,2852.57,756.35,185.39,47.81
2015-03-06,F-1C,983.22,2006.5,951.75,2939.54,770.79,185.81,45.26
2015-03-07,F-1C,907.61,2074.1,979.3,2945.8,729.58,189.0,45.38
2015-03-08,F-1C,1000.77,1894.49,936.84,2966.51,786.3,185.91,45.2
2015-03-09,F-1C,994.69,1949.5,949.93,2921.84,763.4,188.28,47.25
2015-03-10,F-1C,933.06,2003.2,970.15,3000.575,788.69,189.17,45.21
2015-03-12,F-1C,1071.29,1951.23,1001.25,2949.04,755.36,186.13,46.17
2015-03-13,F-1C,1124.41,1754.11,992.76,2872.96,754.88,186.07,52.38
2015-03-14,F-1C,970.63,2069.35,957.07,2965.12,749.67,186.39,46.08
2015-03-15,F-1C,1067.71,2130.33,990.86,2888.99,744.62,184.18,40.83
2015-03-16,F-1C,1065.01,1933.4,976.57,3000.575,749.16,184.56,46.89
2015-03-17,F-1C,943.66,1984.63,977.21,2905.97,746.57,186.03,47.2
2015-03-18,F-1C,972.65,2130.33,984.4,2914.54,758.83,184.89,50.11
2015-03-19,F-1C,1001.85,1911.71,994.26,2916.6,723.3,186.92,44.19
2015-03-20,F-1C,1042.1,1930.15,1004.32,3000.575,774.85,188.66,46.64
2015-03-21,F-1C,964.2,1999.37,1002.78,2900.01,717.79,185.02,49.09
2015-03-22,F-1C,953.36,1943.57,978.26,2857.33,743.76,187.59,39.89
2015-03-23,F-1C,1003.09,1847.04,1004.92,2935.55,753.59,185.9,44.83
2015-03-24,F-1C,921.57,2075.25,976.8,2959.98,739.6,187.29,43.43
2015-03-25,F-1C,1013.4,1910.85,989.2,2930.07,747.17,183.38,49.59
2015-03-26,F-1C,928.31,1975.71,1016.25,3000.575,779.97,187.2,44.79
2015-03-27,F-1C,1054.06,1840.54,990.6,2903.22,768.19,188.47,50.66
2015-03-28,F-1C,993.56,1906.95,962.96,2868.81,791.18,182.57,44.85
2015-03-29,F-1C,1037.99,1943.65,1019.39,2923.34,785.0,186.83,49.42
2015-03-30,F-1C,942.93,1971.28,994.25,2892.28,773.27,188.04,52.02
2015-03-31,F-1C,1058.7,1995.26,969.11,2959.53,773.5,184.71,49.71
2015-04-02,F-1C,960.02,1747.71,1002.03,2918.35,748.33,186.19,46.48
2015-04-02,F-1C,1087.28,2084.62,904.43,2958.95,821.83,183.77,49.65
2015-04-03,F-1C,956.64,1920.48,1002.1,2944.46,710.3,185.15,44.41
2015-04-03,F-1C,910.09,2023.17,963.46,2946.58,800.66,186.19,45.24
2015-04-04,F-1C,982.09,1918.1,1041.34,2958.52,738.73,186.24,47.73
2015-04-05,F-1C,929.65,1959.72,1005.45,2866.78,748.37,184.24,50.0
2015-04-06,F-1C,1063.02,1926.56,1013.81,2902.2,777.37,188.56,47.2
2015-04-07,F-1C,978.98,1956.71,990.18,2932.83,788.18,188.57,43.39
2015-04-09,F-1C,977.02,1795.76,1000.47,2894.84,747.0,187.46,55.42
2015-04-10,F-1C,966.56,1829.75,1045.33,2845.25,725.0,185.05,46.22
2015-04-11,F-1C,929.07,1892.11,1023.81,2923.81,754.36,185.12,49.92
2015-04-11,F-1C,628.92,1473.08,1297.21,2664.61,707.5,184.94,44.0
2015-04-12,F-1C,917.56,2130.33,1043.78,2924.82,736.46,185.44,44.07
2015-04-13,F-1C,973.2,2028.28,1035.06,2920.46,768.46,186.24,50.35
2015-04-14,F-1C,992.55,2002.42,1013.16,2836.06,772.74,186.94,46.31
2015-04-15,F-1C,941.72,2089.18,1010.85,2861.43,753.3,188.6,53.78
2015-04-16,F-1C,984.4632908,1781.386139,1064.46,2885.27,734.6,184.08,49.67
2015-04-16,F-1C,985.03,1780.73,1064.46,2885.27,734.6,184.08,49.67
2015-04-17,F-1C,962.54,1907.52,1052.12,2860.61,778.44,185.2,53.54
2015-04-18,F-1C,978.98,1803.86,987.22,2907.76,743.4,185.93,49.43
2015-04-19,F-1C,998.0,1972.93,1005.58,2925.09,739.07,181.73,43.69
2015-04-20,F-1C,956.82,1794.3,1028.66,2891.29,746.78,185.25,43.27
2015-04-21,F-1C,945.47,1704.97,1018.05,2852.13,745.39,185.81,49.84
2015-04-22,F-1C,1021.99,1778.32,1072.97,3000.575,753.39,187.26,54.68
2015-04-23,F-1C,914.16,1721.57,1064.26,2852.6,742.47,184.0,45.73
2015-04-24,F-1C,897.7,1917.0,1037.42,2856.0,769.38,186.75,41.19
2015-04-25,F-1C,984.17,1875.26,1064.96,2878.97,733.4,185.83,49.57
2015-04-26,F-1C,898.1,1822.83,1034.06,2839.59,733.87,186.58,50.34
2015-04-27,F-1C,950.96,1851.97,1023.21,2905.75,757.43,184.83,49.69
2015-04-28,F-1C,961.54,1788.14,1039.16,2856.93,801.19,187.3,47.61
2015-04-29,F-1C,955.67,1961.15,1040.86,3000.575,765.17,185.89,43.81
2015-04-30,F-1C,867.27,1970.75,1046.51,2851.67,743.36,187.85,45.69
2015-05-01,F-1C,856.5,1872.07,1069.39,3000.575,736.63,188.78,47.16
2015-05-02,F-1C,989.5,1889.5,1016.13,2919.41,748.61,187.39,43.15
2015-05-03,F-1C,951.19,1929.44,1086.62,2907.84,758.43,183.15,47.39
2015-05-04,F-1C,894.78,1857.61,1024.93,2858.34,736.76,185.14,45.1
2015-05-05,F-1C,916.09,1859.32,1000.63,2792.18,740.09,185.84,47.39
2015-05-07,F-1C,923.3,1999.94,1065.22,2846.48,762.82,182.96,47.21
2015-05-08,F-1C,801.44,1641.74,1182.71,2771.86,721.65,184.42,42.59
2015-05-08,F-1C,934.3,1839.74,1047.96,2829.57,730.37,186.44,43.57
2015-05-09,F-1C,1005.34,1615.61,1049.51,2862.07,774.85,184.41,50.67
2015-05-10,F-1C,845.64,1779.21,1069.74,2888.79,717.61,191.53,43.77
2015-05-11,F-1C,848.22,1862.35,1051.7,2841.52,757.36,183.19,41.37
2015-05-12,F-1C,882.45,1905.99,1048.93,2903.2,769.23,186.81,47.67
2015-05-13,F-1C,924.93,1830.17,1054.04,3000.575,723.58,181.82,50.17
2015-05-14,F-1C,917.19,1815.52,1070.67,2828.02,774.85,185.67,50.93
2015-05-15,F-1C,849.4,1602.49,1053.62,2885.97,709.85,183.88,47.27
2015-05-16,F-1C,1034.84,1701.64,1037.46,2860.68,774.85,184.99,42.55
2015-05-17,F-1C,926.55,1857.13,1102.31,2869.04,760.59,185.72,54.19
2015-05-18,F-1C,883.46,1756.63,1104.28,2803.93,706.85,186.48,46.65
2015-05-19,F-1C,890.49,1882.75,1051.27,2848.91,736.36,184.46,46.5
2015-05-20,F-1C,943.04,1970.53,1082.37,2770.48,742.56,186.34,49.76
2015-05-21,F-1C,908.17,1898.79,1079.96,3000.575,734.31,186.53,49.26
2015-05-22,F-1C,868.84,1733.0,1060.88,2820.97,753.3,182.57,41.92
2015-05-23,F-1C,989.11,1735.85,1078.81,3000.575,744.5,184.8,42.5
2015-05-24,F-1C,961.35,1886.13,1074.01,2871.07,780.45,187.75,48.48
2015-05-25,F-1C,902.98,1841.15,1070.22,2831.61,751.16,185.29,45.66
2015-05-26,F-1C,891.58,1878.9,1056.19,2861.51,757.74,187.81,44.28
2015-05-27,F-1C,1098.71,1829.3,1083.94,2867.69,727.66,187.76,49.43
2015-05-28,F-1C,883.88,1815.56,1089.18,2811.74,752.06,189.48,46.72
2015-05-29,F-1C,814.14,1724.9,1047.3,2873.91,756.48,185.24,42.05
2015-05-30,F-1C,844.06,1726.5,1086.42,2836.3,767.79,184.85,41.93
2015-05-31,F-1C,826.42,1773.4,1071.0,2824.09,731.64,188.22,44.61
2015-06-01,F-1C,863.95,1830.31,1075.62,2844.36,747.12,186.52,43.15
2015-06-02,F-1C,942.86,1948.27,1088.44,2799.1,740.83,188.22,45.11
2015-06-04,F-1C,842.38,1833.64,1113.98,2844.74,732.43,185.83,51.87
2015-06-05,F-1C,884.98,1834.79,1054.47,2840.26,766.9,186.59,48.3
2015-06-05,F-1C,859.5,1847.69,904.67,2816.93,712.65,186.66,46.81
2015-06-06,F-1C,965.92,1692.58,1139.54,2837.14,746.86,185.05,48.01
2015-06-07,F-1C,897.81,1834.08,1075.42,2866.8,746.3,187.46,46.06
2015-06-08,F-1C,826.31,1762.62,1100.08,2781.86,774.85,188.23,44.18
2015-06-09,F-1C,820.16,1730.27,1098.16,2814.32,737.38,186.68,42.23
2015-06-11,F-1C,879.17,1704.99,1069.3,2872.26,766.11,185.48,48.16
2015-06-12,F-1C,842.76,1668.02,1138.26,2769.05,732.18,186.41,51.41
2015-06-13,F-1C,910.4,1611.59,1103.01,3000.575,733.09,187.48,42.56
2015-06-14,F-1C,843.72,1781.4,1118.0,2820.84,731.65,186.0,48.68
2015-06-15,F-1C,864.43,1657.47,1081.08,2770.49,766.29,187.85,46.24
2015-06-16,F-1C,838.63,1692.63,1128.96,2871.13,724.84,188.52,46.51
2015-06-17,F-1C,849.28,1856.61,1108.24,2821.71,741.67,182.99,47.35
2015-06-18,F-1C,830.36,1620.31,1099.44,2795.88,757.07,184.11,44.02
2015-06-19,F-1C,868.85,1625.68,1097.95,2760.53,754.64,185.64,46.54
2015-06-20,F-1C,901.47,1671.7,1106.24,2777.6,714.83,184.4,45.27
2015-06-21,F-1C,835.03,1750.31,1096.0,2817.7,745.46,185.3,44.0
2015-06-22,F-1C,857.12,1708.73,1119.58,2854.03,736.9,184.96,43.85
2015-06-23,F-1C,808.85,1605.69,1135.17,2738.76,745.05,184.5,44.75
2015-06-24,F-1C,805.17,1836.13,1118.19,2828.29,761.07,186.57,42.68
2015-06-25,F-1C,837.64,1658.83,1109.13,2800.56,732.14,187.06,48.1
2015-06-26,F-1C,840.57,1748.24,1109.56,2841.66,723.27,188.63,42.01
2015-06-27,F-1C,826.86,1687.24,1127.47,2826.9,709.36,184.02,42.17
2015-06-28,F-1C,910.5,1735.29,1101.55,3000.575,757.74,185.68,45.78
2015-06-29,F-1C,804.04,1627.25,1148.25,2848.9,714.17,189.05,44.8
2015-06-30,F-1C,868.4,1819.83,1123.03,2787.67,749.66,184.02,50.02
2015-07-01,F-1C,1175.94,2132.11,867.52,3000.575,793.41,184.98,45.09
2015-07-02,F-1C,836.69,1740.38,1124.35,2815.03,717.02,188.25,46.79
2015-07-03,F-1C,914.84,1893.46,1120.56,2781.1,728.0,187.43,50.79
2015-07-04,F-1C,803.56,1728.6,1128.59,2811.34,762.88,185.76,41.25
2015-07-05,F-1C,872.03,1629.26,1129.79,2815.23,738.4,186.04,44.87
2015-07-06,F-1C,688.47,1749.53,1128.94,2835.84,774.85,185.16,48.88
2015-07-07,F-1C,889.65,1673.93,1159.22,2772.6,735.18,187.38,49.04
2015-07-09,F-1C,792.26,1790.36,1115.33,2801.54,737.45,189.48,44.24
2015-07-10,F-1C,629.19,1344.2,1280.49,3000.575,712.89,186.01,42.73
2015-07-10,F-1C,781.46,1675.5,1172.68,2759.21,679.51,186.36,49.0
2015-07-11,F-1C,775.95,1750.45,1120.01,2780.16,746.09,183.86,46.66
2015-07-12,F-1C,886.03,1718.33,1127.66,2828.94,743.97,182.52,49.26
2015-07-13,F-1C,795.36,1693.94,1163.58,2765.71,697.65,189.25,49.71
2015-07-14,F-1C,818.21,1744.29,1137.38,2783.93,727.44,185.58,47.41
2015-07-15,F-1C,760.81,1653.7,1152.4,2834.98,706.74,187.28,47.93
2015-07-16,F-1C,726.04,1704.48,1165.06,2796.32,728.18,186.91,46.38
2015-07-17,F-1C,734.05,1684.91,1141.46,2756.34,779.32,188.75,42.46
2015-07-18,F-1C,834.51,1783.9,1120.22,2778.62,731.87,183.69,47.55
2015-07-19,F-1C,871.65,1785.72,1146.5,2850.18,687.99,186.95,42.36
2015-07-20,F-1C,1098.71,1621.14,1162.97,2770.14,712.39,184.72,52.13
2015-07-21,F-1C,835.34,1524.55,1165.19,2766.93,728.77,187.88,49.97
2015-07-22,F-1C,768.88,1656.16,1144.6,2789.5,723.79,186.3,45.27
2015-07-23,F-1C,805.19,1792.74,1204.68,2781.73,726.2,183.05,43.98
2015-07-24,F-1C,802.82,1597.0,1146.02,2816.5,728.54,186.48,44.23
2015-07-25,F-1C,866.71,1635.03,1149.14,3000.575,726.51,185.14,51.63
2015-07-26,F-1C,898.7,1551.05,1138.46,2758.59,711.17,186.67,45.75
2015-07-27,F-1C,819.21,1729.0,1140.97,2795.56,712.68,190.54,51.2
2015-07-28,F-1C,798.2,1568.46,1140.5,2790.74,726.41,188.09,52.84
2015-07-29,F-1C,764.02,1544.98,1168.79,2797.69,707.98,186.31,50.17
2015-07-30,F-1C,719.57,1660.06,1155.48,2765.9,740.74,186.68,42.81
2015-07-31,F-1C,774.84,1753.22,1174.21,3000.575,731.32,187.86,44.93
2015-08-01,F-1C,760.21,1698.04,1191.52,2732.39,714.56,185.91,50.9
2015-08-02,F-1C,825.43,1528.87,1168.46,2751.26,702.37,186.03,45.5
2015-08-03,F-1C,777.89,1600.06,1201.09,2746.55,3158.5325,186.12,44.62
2015-08-04,F-1C,866.27,1958.72,999.07,2903.89,783.95,184.93,45.43
2015-08-04,F-1C,798.64,1635.74,1174.61,2730.51,721.24,187.76,45.7
2015-08-06,F-1C,842.94,1687.86,1188.69,2778.26,721.66,184.99,43.51
2015-08-07,F-1C,861.8,1662.62,1158.57,2784.35,720.37,185.13,52.37
2015-08-07,F-1C,736.28,1721.08,1167.18,2784.39,720.92,184.89,42.64
2015-08-08,F-1C,760.04,1735.43,1156.71,2815.07,707.61,187.74,45.6
2015-08-09,F-1C,772.13,1518.13,1177.77,2715.64,774.85,186.48,44.2
2015-08-10,F-1C,871.08,1697.72,1215.03,2728.79,726.67,181.0,45.75
2015-08-11,F-1C,790.49,1627.92,1181.58,2750.03,669.45,186.75,47.64
2015-08-13,F-1C,781.26,1435.47,1211.51,2738.19,729.62,186.69,49.93
2015-08-14,F-1C,688.61,1618.24,1209.39,2741.56,703.98,185.03,44.51
2015-08-15,F-1C,744.37,1594.91,1217.97,2725.4,713.01,187.16,45.44
2015-08-16,F-1C,712.68,1600.13,1187.18,2771.42,703.09,188.2,45.51
2015-08-17,F-1C,722.46,1498.22,1229.19,2736.17,741.03,182.82,53.77
2015-08-18,F-1C,821.24,1580.38,1185.72,2761.83,735.6,186.6,46.38
2015-08-19,F-1C,803.36,1459.38,1185.76,2689.21,733.92,184.89,41.54
2015-08-20,F-1C,734.34,1608.57,1190.43,3000.575,687.49,186.13,44.17
2015-08-21,F-1C,759.86,1581.75,1204.48,2761.67,724.28,185.6,46.11
2015-08-22,F-1C,754.53,1461.02,1219.06,2762.18,760.88,190.8,42.49
2015-08-23,F-1C,753.45,1791.26,1197.76,2741.23,690.46,186.54,51.8
2015-08-24,F-1C,833.29,1539.45,1191.99,2698.8,703.62,182.42,46.15
2015-08-25,F-1C,843.2,1614.6,1228.59,2763.74,709.47,184.72,44.29
2015-08-26,F-1C,680.58,1586.67,1144.52,3000.575,721.61,187.18,48.81
2015-08-27,F-1C,775.12,1712.52,1216.39,2706.48,715.18,181.72,43.41
2015-08-28,F-1C,744.87,1623.62,1190.29,2690.62,681.95,185.05,51.82
2015-08-29,F-1C,776.22,1653.01,1188.64,2679.63,695.04,186.05,40.14
2015-08-30,F-1C,711.08,1528.86,1181.57,2661.95,725.02,186.33,48.14
2015-08-31,F-1C,704.64,1634.49,1239.92,2732.35,706.79,186.53,43.79
2015-09-01,F-1C,717.7,1626.29,1207.9,2759.45,709.9,185.56,44.13
2015-09-03,F-1C,838.91,1510.03,1201.66,3000.575,724.15,186.11,43.03
2015-09-04,F-1C,710.54,1688.08,1215.37,2722.82,720.16,189.03,42.66
2015-09-05,F-1C,734.12,1549.87,1181.63,3000.575,738.74,187.76,48.72
2015-09-06,F-1C,723.25,1524.07,1181.64,2745.37,739.5,188.41,50.67
2015-09-07,F-1C,772.57,1683.83,1214.74,2663.22,734.55,182.63,46.62
2015-09-08,F-1C,798.0,1583.17,1265.66,2656.08,715.44,186.27,42.2
2015-09-09,F-1C,691.31,1487.57,1199.45,2710.64,704.8,186.88,47.65
2015-09-10,F-1C,776.86,1520.32,1228.47,2743.75,725.54,189.96,49.07
2015-09-11,F-1C,832.46,1351.7,1226.06,2701.8,713.89,184.63,47.59
2015-09-12,F-1C,625.32,1352.94,1360.47,2613.34,687.13,188.31,43.31
2015-09-12,F-1C,654.9,1581.33,1210.04,2695.33,724.92,186.4,48.68
2015-09-13,F-1C,695.61,1540.56,1244.6,2720.0,724.43,188.46,44.5
2015-09-14,F-1C,712.03,1591.05,1225.18,2741.65,723.08,184.99,46.82
2015-09-15,F-1C,696.51,1618.7,1201.57,2743.47,721.86,185.91,48.01
2015-09-16,F-1C,766.0,1647.35,1257.28,2716.2,697.77,185.16,45.86
2015-09-17,F-1C,793.3,1502.38,1224.74,2759.91,712.89,184.97,48.54
2015-09-18,F-1C,735.19,1425.7,1254.36,2680.87,715.61,186.1,46.61
2015-09-19,F-1C,627.23,1508.03,1257.39,2740.06,694.67,188.08,43.09
2015-09-20,F-1C,716.85,1507.06,1238.41,2730.96,719.55,185.99,48.73
2015-09-21,F-1C,694.24,1524.63,1257.5,2715.62,774.85,183.21,46.65
2015-09-22,F-1C,654.23,1511.79,1262.51,2716.47,673.32,186.64,44.56
2015-09-23,F-1C,668.27,1553.58,1230.44,2682.82,716.03,184.99,45.87
2015-09-24,F-1C,701.09,1481.69,1261.48,2729.05,679.14,187.73,49.94
2015-09-25,F-1C,807.42,1564.39,1221.81,2713.93,695.7,185.55,47.43
2015-09-26,F-1C,688.12,1429.04,1253.62,2749.87,737.71,187.65,48.62
2015-09-27,F-1C,759.05,1554.74,1263.62,2651.62,716.6,186.08,46.28
2015-09-28,F-1C,702.9,1558.39,1230.64,2675.48,699.29,187.97,45.72
2015-09-29,F-1C,701.73,1484.88,1248.42,2738.99,687.41,187.59,47.17
2015-09-30,F-1C,679.44,1630.11,1260.47,2673.91,674.71,186.7,45.51
